date,productid,productname,category,brand,customerid,customername,gender,region,storeid,storename,storecity,quantity,unitprice,discount,salesamount,profit
2023-05-19,P0475,Nivea Hundred,Beauty,Nivea,C0301,Joseph,Male,Gutierrezchester,S047,Store_47,New Megan,2,10162.00,0.20,16259.20,3507.80
2023-01-13,P0002,Samsung People,Electronics,Samsung,C0646,Tiffany,Female,Harttown,S038,Store_38,Lake Kenneth,5,33726.00,0.15,143335.50,18583.17
2023-07-20,P0046,Sony Collection,Electronics,Sony,C0704,Chad,Female,Davidview,S034,Store_34,Allenchester,6,19431.00,0.15,99098.10,21525.86
2023-12-02,P0405,L'Oreal Than,Beauty,L'Oreal,C0772,Jasmine,Female,Markmouth,S019,Store_19,Colemanberg,6,10673.00,0.00,64038.00,5249.02
2023-03-24,P0196,Uniqlo Amount,Fashion,Uniqlo,C0872,Jessica,Male,Lawrenceton,S005,Store_5,Heathermouth,9,33414.00,0.00,300726.00,41417.17
2023-12-04,P0184,Uniqlo Statement,Fashion,Uniqlo,C0295,Tracy,Male,New Amandaborough,S016,Store_16,West Leah,2,31306.00,0.00,62612.00,15653.31
2023-07-02,P0365,Heinz Until,Food,Heinz,C0276,John,Male,South Lindaview,S015,Store_15,Samanthaview,10,21281.00,0.15,180888.50,24166.09
2023-04-29,P0361,Heinz Film,Food,Heinz,C0018,Jessica,Female,New Lisaport,S020,Store_20,Seanstad,3,2159.00,0.00,6477.00,1406.83
2023-07-13,P0243,Philips Those,Home,Philips,C0934,David,Male,Dawnstad,S017,Store_17,Davidmouth,5,23216.00,0.15,98668.00,7721.46
2023-02-19,P0061,Dell Moment,Electronics,Dell,C0645,Michele,Male,Port Loganport,S039,Store_39,West Shawnashire,4,25105.00,0.20,80336.00,8430.66
2023-08-23,P0335,Oreo Term,Food,Oreo,C0442,Logan,Female,Port Michelle,S022,Store_22,Geraldside,9,7434.00,0.10,60215.40,13752.12
2023-05-24,P0351,Lays Town,Food,Lays,C0250,Melissa,Male,South Kelseyburgh,S046,Store_46,Lisaside,4,18074.00,0.05,68681.20,11814.67
2023-03-26,P0010,Samsung Thing,Electronics,Samsung,C0612,Stephen,Male,Joycebury,S028,Store_28,North Jason,2,14323.00,0.05,27213.70,4817.85
2023-03-04,P0023,Apple Feel,Electronics,Apple,C0387,Emily,Male,Lindseyton,S024,Store_24,South Whitneyport,5,31613.00,0.10,142258.50,19115.90
2023-09-22,P0349,Lays Himself,Food,Lays,C0953,Michelle,Female,Port Michelleview,S020,Store_20,Seanstad,7,10307.00,0.20,57719.20,4537.62
2023-07-17,P0137,Adidas Bag,Fashion,Adidas,C0384,Donna,Male,Farrellview,S043,Store_43,West Cathy,3,6552.00,0.05,18673.20,1120.81
2023-02-05,P0005,Samsung Behavior,Electronics,Samsung,C0442,Logan,Female,Port Michelle,S042,Store_42,Paulmouth,6,26587.00,0.15,135593.70,34930.41
2023-10-27,P0370,Heinz Particular,Food,Heinz,C0911,Brittany,Male,Robertburgh,S001,Store_1,East Jonathanview,2,45417.00,0.10,81750.60,8207.06
2023-06-18,P0039,Apple Personal,Electronics,Apple,C0963,Taylor,Female,Lake Brandon,S029,Store_29,Lake Kimberlyland,9,4814.00,0.05,41159.70,10040.35
2023-06-30,P0247,Philips Behavior,Home,Philips,C0171,Tanya,Male,Johnsonburgh,S047,Store_47,New Megan,4,41574.00,0.00,166296.00,14863.28
2023-12-18,P0084,HP Cultural,Electronics,HP,C0857,Debra,Female,Lake Aprilport,S042,Store_42,Paulmouth,2,23134.00,0.00,46268.00,4878.55
2023-04-19,P0125,Adidas Show,Fashion,Adidas,C0112,Felicia,Female,Wilsonshire,S038,Store_38,Lake Kenneth,1,7161.00,0.20,5728.80,1612.07
2023-09-27,P0234,Sealy Guess,Home,Sealy,C0699,Heather,Male,Sextonside,S050,Store_50,Mendozastad,1,39839.00,0.05,37847.05,8017.46
2023-06-17,P0240,Sealy Think,Home,Sealy,C0830,Katrina,Male,Andersonberg,S010,Store_10,South Carla,2,2621.00,0.05,4979.90,1385.16
2023-12-25,P0432,Maybelline Establish,Beauty,Maybelline,C0285,Dennis,Male,South Brenda,S003,Store_3,Melissatown,5,23963.00,0.20,95852.00,10120.64
2023-08-05,P0089,HP Dinner,Electronics,HP,C0537,Jared,Male,Lorettachester,S006,Store_6,Alyssaview,10,29559.00,0.00,295590.00,34132.05
2023-09-01,P0339,Oreo Worker,Food,Oreo,C0027,James,Male,Lake Chadfort,S050,Store_50,Mendozastad,6,16381.00,0.15,83543.10,17123.81
2023-11-27,P0114,Nike Specific,Fashion,Nike,C0194,Laura,Male,New Stephanieshire,S018,Store_18,Marialand,7,29673.00,0.15,176554.35,52191.21
2023-06-11,P0052,Sony Always,Electronics,Sony,C0263,Juan,Male,North Joseph,S027,Store_27,Jamesfort,9,37629.00,0.05,321727.95,29279.20
2023-06-16,P0312,Nestle Group,Food,Nestle,C0708,Maria,Female,South Christina,S002,Store_2,New Laura,9,4629.00,0.15,35411.85,5764.13
2023-07-08,P0106,Nike Shoulder,Fashion,Nike,C0286,Dwayne,Female,South Nataliemouth,S009,Store_9,North Curtishaven,7,10920.00,0.10,68796.00,7016.57
2023-09-03,P0157,Zara Heart,Fashion,Zara,C0017,Deanna,Female,Brandonton,S037,Store_37,South Tonyashire,7,31722.00,0.15,188745.90,55011.77
2023-04-17,P0423,Maybelline Event,Beauty,Maybelline,C0165,Lindsey,Female,Hollyton,S037,Store_37,South Tonyashire,6,45793.00,0.00,274758.00,55741.02
2023-09-29,P0428,Maybelline Response,Beauty,Maybelline,C0473,Elizabeth,Male,New Jamesbury,S015,Store_15,Samanthaview,10,15477.00,0.00,154770.00,8561.98
2023-04-27,P0489,Shiseido His,Beauty,Shiseido,C0421,Katherine,Male,West Natalie,S035,Store_35,Karenfurt,5,33173.00,0.10,149278.50,7874.72
2023-12-03,P0167,H&M Personal,Fashion,H&M,C0004,Taylor,Male,New Matthewside,S042,Store_42,Paulmouth,5,2628.00,0.10,11826.00,1797.25
2023-09-20,P0209,IKEA Rate,Home,IKEA,C0409,William,Male,New Jennifer,S008,Store_8,South Matthewport,6,26485.00,0.05,150964.50,41059.15
2023-10-28,P0010,Samsung Thing,Electronics,Samsung,C0506,Steven,Female,Longside,S035,Store_35,Karenfurt,1,27265.00,0.20,21812.00,4965.09
2023-05-10,P0111,Nike Shoulder,Fashion,Nike,C0937,Janet,Female,Lake David,S019,Store_19,Colemanberg,6,35061.00,0.20,168292.80,33734.35
2023-03-06,P0335,Oreo Term,Food,Oreo,C0270,Michael,Male,Smithport,S005,Store_5,Heathermouth,10,29930.00,0.05,284335.00,49896.10
2023-02-13,P0303,Nestle Else,Food,Nestle,C0434,William,Male,Lake James,S023,Store_23,Griffithtown,10,19542.00,0.00,195420.00,55478.22
2023-04-13,P0318,Nestle Win,Food,Nestle,C0709,Jared,Female,Santanafort,S037,Store_37,South Tonyashire,5,40132.00,0.05,190627.00,26497.88
2023-09-14,P0172,H&M Green,Fashion,H&M,C0351,Raymond,Female,Bretttown,S030,Store_30,Nicoleton,7,48688.00,0.05,323775.20,32641.57
2023-09-15,P0253,Philips Reason,Home,Philips,C0663,Tyler,Male,Jacquelinemouth,S036,Store_36,Lake Ryan,8,3089.00,0.00,24712.00,4141.65
2023-03-05,P0401,L'Oreal At,Beauty,L'Oreal,C0786,Danielle,Male,South Becky,S049,Store_49,Weissstad,3,17910.00,0.15,45670.50,10395.37
2023-10-23,P0270,Panasonic Resource,Home,Panasonic,C0473,Elizabeth,Male,New Jamesbury,S004,Store_4,Courtneymouth,10,4811.00,0.00,48110.00,9228.11
2023-06-24,P0007,Samsung Contain,Electronics,Samsung,C0542,Megan,Male,New Connie,S047,Store_47,New Megan,7,44955.00,0.05,298950.75,33612.23
2023-04-02,P0114,Nike Specific,Fashion,Nike,C0945,Daniel,Female,North Belinda,S013,Store_13,Markmouth,7,28743.00,0.10,181080.90,45166.94
2023-04-25,P0496,Shiseido Trouble,Beauty,Shiseido,C0388,Jennifer,Female,Port Carrietown,S021,Store_21,Ellisonfurt,7,21983.00,0.20,123104.80,18039.23
2023-12-06,P0007,Samsung Contain,Electronics,Samsung,C0730,Michelle,Male,Alvarezfort,S015,Store_15,Samanthaview,6,42631.00,0.20,204628.80,39525.86
2023-10-15,P0057,Sony Physical,Electronics,Sony,C0869,Annette,Male,South Nancy,S009,Store_9,North Curtishaven,7,7433.00,0.05,49429.45,12292.66
2023-04-05,P0151,Zara Conference,Fashion,Zara,C0285,Dennis,Male,South Brenda,S046,Store_46,Lisaside,1,21228.00,0.00,21228.00,4532.87
2023-04-17,P0306,Nestle Point,Food,Nestle,C0330,Abigail,Male,Rodneyshire,S005,Store_5,Heathermouth,7,44049.00,0.10,277508.70,71304.95
2023-11-26,P0134,Adidas Fly,Fashion,Adidas,C0335,Roberto,Female,Hartview,S003,Store_3,Melissatown,1,9226.00,0.00,9226.00,1358.65
2023-09-05,P0331,Oreo Party,Food,Oreo,C0956,Shane,Male,Taylorburgh,S029,Store_29,Lake Kimberlyland,2,44475.00,0.20,71160.00,20738.06
2023-03-16,P0158,Zara Skin,Fashion,Zara,C0430,Hayley,Male,North Patrickport,S044,Store_44,East Traviston,6,8667.00,0.15,44201.70,2787.47
2023-09-23,P0123,Adidas Loss,Fashion,Adidas,C0291,Alexandra,Male,New Jenniferfort,S017,Store_17,Davidmouth,1,5448.00,0.00,5448.00,1007.32
2023-09-27,P0219,IKEA Performance,Home,IKEA,C0821,Tina,Male,Jenniferbury,S005,Store_5,Heathermouth,5,759.00,0.10,3415.50,621.03
2023-03-28,P0081,HP Test,Electronics,HP,C0137,Daniel,Female,South Laurashire,S027,Store_27,Jamesfort,6,24748.00,0.00,148488.00,36580.48
2023-07-04,P0195,Uniqlo Seven,Fashion,Uniqlo,C0727,Scott,Male,Lake Matthew,S042,Store_42,Paulmouth,1,1055.00,0.15,896.75,185.19
2023-10-02,P0057,Sony Physical,Electronics,Sony,C0526,Linda,Female,South Richard,S038,Store_38,Lake Kenneth,6,42314.00,0.20,203107.20,10241.95
2023-02-22,P0500,Shiseido Trade,Beauty,Shiseido,C0232,Jamie,Male,Robinsontown,S028,Store_28,North Jason,3,43263.00,0.20,103831.20,20295.25
2023-02-05,P0190,Uniqlo Recognize,Fashion,Uniqlo,C0114,Laura,Male,Peggyborough,S015,Store_15,Samanthaview,2,20022.00,0.15,34037.40,3784.06
2023-02-04,P0114,Nike Specific,Fashion,Nike,C0490,Eric,Female,Port Kyle,S030,Store_30,Nicoleton,4,29204.00,0.15,99293.60,22461.05
2023-11-01,P0422,Maybelline Find,Beauty,Maybelline,C0870,John,Male,West Anthony,S012,Store_12,Kariport,8,35483.00,0.20,227091.20,29661.33
2023-12-27,P0015,Samsung Western,Electronics,Samsung,C0042,Jonathan,Male,Reyeschester,S008,Store_8,South Matthewport,7,49092.00,0.05,326461.80,52088.64
2023-05-16,P0257,Philips Prove,Home,Philips,C0383,Jose,Male,Lake Daniel,S015,Store_15,Samanthaview,9,48393.00,0.10,391983.30,95546.64
2023-10-25,P0213,IKEA Ready,Home,IKEA,C0129,Denise,Female,Donnamouth,S041,Store_41,Burnshaven,1,47105.00,0.15,40039.25,2863.66
2023-04-22,P0376,Heinz At,Food,Heinz,C0012,Jonathan,Female,Mariehaven,S005,Store_5,Heathermouth,9,29224.00,0.10,236714.40,25638.18
2023-10-17,P0323,Oreo Everyone,Food,Oreo,C0643,James,Female,Port Amy,S007,Store_7,Lisafurt,3,12438.00,0.00,37314.00,11004.72
2023-05-21,P0237,Sealy Reason,Home,Sealy,C0309,Amanda,Male,South Craigburgh,S024,Store_24,South Whitneyport,10,17074.00,0.20,136592.00,28144.74
2023-08-22,P0194,Uniqlo President,Fashion,Uniqlo,C0700,Joe,Female,East Emmafort,S021,Store_21,Ellisonfurt,3,18546.00,0.15,47292.30,7593.51
2023-04-14,P0468,Nivea Good,Beauty,Nivea,C0652,Daisy,Female,West Michelle,S013,Store_13,Markmouth,5,32521.00,0.05,154474.75,38123.98
2023-09-15,P0010,Samsung Thing,Electronics,Samsung,C0789,Craig,Male,Changton,S002,Store_2,New Laura,6,49759.00,0.10,268698.60,31312.82
2023-01-02,P0307,Nestle Drive,Food,Nestle,C0992,Michael,Male,Nathanielville,S035,Store_35,Karenfurt,9,37963.00,0.20,273333.60,26745.46
2023-10-03,P0182,Uniqlo Maybe,Fashion,Uniqlo,C0552,Gavin,Female,Dylanhaven,S012,Store_12,Kariport,4,4684.00,0.20,14988.80,1705.98
2023-05-17,P0448,Estee Lauder He,Beauty,Estee Lauder,C0509,Gregory,Female,Bridgesbury,S015,Store_15,Samanthaview,6,22869.00,0.05,130353.30,21223.20
2023-05-03,P0293,Tefal Close,Home,Tefal,C0351,Raymond,Female,Bretttown,S044,Store_44,East Traviston,9,1872.00,0.05,16005.60,4585.45
2023-12-07,P0478,Nivea So,Beauty,Nivea,C0815,Michael,Male,North Laurenland,S019,Store_19,Colemanberg,8,28885.00,0.10,207972.00,50231.61
2023-06-25,P0218,IKEA Machine,Home,IKEA,C0769,Dennis,Female,Anthonybury,S035,Store_35,Karenfurt,1,36661.00,0.15,31161.85,3987.36
2023-01-04,P0458,Estee Lauder Business,Beauty,Estee Lauder,C0445,Tiffany,Female,Lake Melissafurt,S008,Store_8,South Matthewport,2,33250.00,0.00,66500.00,4604.65
2023-06-18,P0448,Estee Lauder He,Beauty,Estee Lauder,C0568,Daniel,Male,Port Kristenside,S008,Store_8,South Matthewport,7,44097.00,0.15,262377.15,17594.50
2023-12-07,P0074,Dell Lot,Electronics,Dell,C0322,Carolyn,Male,New Richard,S011,Store_11,South Terrimouth,8,22614.00,0.15,153775.20,30905.74
2023-06-01,P0059,Sony Can,Electronics,Sony,C0529,Bailey,Female,New Anthonyburgh,S025,Store_25,Emilybury,3,44497.00,0.05,126816.45,32305.96
2023-08-26,P0224,Sealy Natural,Home,Sealy,C0084,Ronnie,Male,North Erinstad,S014,Store_14,Port Frances,6,13828.00,0.05,78819.60,16277.71
2023-01-18,P0173,H&M Any,Fashion,H&M,C0325,William,Female,East Frank,S031,Store_31,North Rachel,7,45150.00,0.10,284445.00,35839.08
2023-12-31,P0143,Zara Office,Fashion,Zara,C0644,Margaret,Male,Mcdonaldstad,S021,Store_21,Ellisonfurt,3,11293.00,0.00,33879.00,9857.62
2023-04-23,P0123,Adidas Loss,Fashion,Adidas,C0778,Kayla,Female,Kristopherbury,S005,Store_5,Heathermouth,4,5890.00,0.15,20026.00,5429.73
2023-09-17,P0244,Philips Ability,Home,Philips,C0832,Ellen,Male,Fischerbury,S021,Store_21,Ellisonfurt,3,10527.00,0.05,30001.95,4930.19
2023-09-27,P0023,Apple Feel,Electronics,Apple,C0819,Mary,Male,Nicholasland,S046,Store_46,Lisaside,6,12393.00,0.20,59486.40,6260.56
2023-11-10,P0123,Adidas Loss,Fashion,Adidas,C0533,Rebecca,Male,New Robertbury,S050,Store_50,Mendozastad,10,43087.00,0.00,430870.00,80513.51
2023-01-18,P0089,HP Dinner,Electronics,HP,C0793,Joy,Female,West Johnport,S041,Store_41,Burnshaven,6,37899.00,0.05,216024.30,40225.25
2023-12-23,P0145,Zara Pattern,Fashion,Zara,C0750,Dana,Male,North Aaron,S017,Store_17,Davidmouth,3,15746.00,0.20,37790.40,6898.61
2023-07-14,P0219,IKEA Performance,Home,IKEA,C0424,Michael,Male,Kirstenborough,S009,Store_9,North Curtishaven,6,20756.00,0.20,99628.80,17765.48
2023-10-28,P0185,Uniqlo Relate,Fashion,Uniqlo,C0519,Karen,Female,Lake Nancyton,S040,Store_40,New Sandraton,9,32775.00,0.00,294975.00,25483.35
2023-03-10,P0178,H&M Test,Fashion,H&M,C0652,Daisy,Female,West Michelle,S005,Store_5,Heathermouth,6,18580.00,0.20,89184.00,25522.53
2023-08-03,P0474,Nivea Of,Beauty,Nivea,C0404,John,Male,Jessicaport,S032,Store_32,Port Dannyborough,8,8082.00,0.00,64656.00,12757.12
2023-01-24,P0331,Oreo Party,Food,Oreo,C0845,Thomas,Male,Lake Kylemouth,S033,Store_33,Adamfurt,5,11231.00,0.00,56155.00,5900.27
2023-11-16,P0198,Uniqlo Similar,Fashion,Uniqlo,C0578,Jonathan,Male,West Sharontown,S023,Store_23,Griffithtown,10,48519.00,0.05,460930.50,109408.28
2023-06-15,P0006,Samsung Keep,Electronics,Samsung,C0931,Christina,Female,Williamsburgh,S009,Store_9,North Curtishaven,9,16484.00,0.20,118684.80,27838.45
2023-05-30,P0202,IKEA Make,Home,IKEA,C0177,Gloria,Male,Port Larry,S008,Store_8,South Matthewport,3,13413.00,0.10,36215.10,8683.95
2023-03-12,P0329,Oreo Left,Food,Oreo,C1000,Mary,Female,Hilltown,S002,Store_2,New Laura,1,18214.00,0.10,16392.60,3088.73
2023-07-02,P0453,Estee Lauder Production,Beauty,Estee Lauder,C0963,Taylor,Female,Lake Brandon,S045,Store_45,East Brandon,1,47965.00,0.05,45566.75,5532.61
2023-03-25,P0485,Shiseido During,Beauty,Shiseido,C0223,Sharon,Female,Schmidthaven,S006,Store_6,Alyssaview,5,20481.00,0.10,92164.50,25337.31
2023-01-13,P0204,IKEA Remain,Home,IKEA,C0709,Jared,Female,Santanafort,S006,Store_6,Alyssaview,3,43675.00,0.00,131025.00,18033.70
2023-05-31,P0159,Zara Turn,Fashion,Zara,C0157,Julie,Female,Colemanland,S048,Store_48,Williamsmouth,7,40960.00,0.15,243712.00,41316.46
2023-06-08,P0344,Lays Region,Food,Lays,C0120,Allison,Female,Allenport,S013,Store_13,Markmouth,5,11096.00,0.10,49932.00,8429.43
2023-11-09,P0383,Pepsi Practice,Food,Pepsi,C0611,Christopher,Female,Ariasfurt,S014,Store_14,Port Frances,2,17350.00,0.05,32965.00,8963.12
2023-05-10,P0397,Pepsi Teach,Food,Pepsi,C0728,John,Male,Stanleyside,S035,Store_35,Karenfurt,10,30849.00,0.10,277641.00,24479.57
2023-04-21,P0332,Oreo Bill,Food,Oreo,C0418,Brian,Female,Hicksside,S044,Store_44,East Traviston,7,22867.00,0.05,152065.55,19669.40
2023-09-11,P0426,Maybelline Cup,Beauty,Maybelline,C0985,Edward,Male,Ashleyport,S043,Store_43,West Cathy,8,23491.00,0.15,159738.80,24560.01
2023-09-20,P0114,Nike Specific,Fashion,Nike,C0109,Jon,Female,Port Andrew,S020,Store_20,Seanstad,7,13443.00,0.05,89395.95,10567.12
2023-03-16,P0397,Pepsi Teach,Food,Pepsi,C0380,Peter,Female,Elliottchester,S043,Store_43,West Cathy,9,44364.00,0.15,339384.60,96055.57
2023-06-13,P0179,H&M Should,Fashion,H&M,C0447,Corey,Female,North Amybury,S031,Store_31,North Rachel,7,24117.00,0.10,151937.10,35412.70
2023-10-22,P0399,Pepsi Another,Food,Pepsi,C0711,Adam,Female,West Kellyfurt,S036,Store_36,Lake Ryan,5,27035.00,0.15,114898.75,17145.37
2023-02-25,P0043,Sony Dog,Electronics,Sony,C0802,Theresa,Female,Johnsonport,S015,Store_15,Samanthaview,6,24521.00,0.05,139769.70,14161.59
2023-09-07,P0043,Sony Dog,Electronics,Sony,C0655,Danielle,Female,New Lance,S042,Store_42,Paulmouth,4,19399.00,0.20,62076.80,4766.74
2023-12-16,P0201,IKEA Point,Home,IKEA,C0772,Jasmine,Female,Markmouth,S048,Store_48,Williamsmouth,10,16407.00,0.00,164070.00,46288.97
2023-06-01,P0319,Nestle Audience,Food,Nestle,C0257,Randy,Female,East Victoria,S048,Store_48,Williamsmouth,1,21037.00,0.20,16829.60,4673.16
2024-01-01,P0205,IKEA Treat,Home,IKEA,C0484,Alexandra,Male,Port Justin,S002,Store_2,New Laura,4,41881.00,0.15,142395.40,27097.16
2023-05-18,P0468,Nivea Good,Beauty,Nivea,C0489,Jacqueline,Female,Martinville,S030,Store_30,Nicoleton,7,27466.00,0.10,173035.80,30191.73
2023-07-31,P0397,Pepsi Teach,Food,Pepsi,C0695,Benjamin,Male,Thomasville,S042,Store_42,Paulmouth,5,9496.00,0.10,42732.00,5060.38
2023-11-08,P0354,Lays They,Food,Lays,C0632,Robert,Female,Rodriguezville,S035,Store_35,Karenfurt,5,45747.00,0.00,228735.00,26267.35
2023-03-19,P0377,Heinz Good,Food,Heinz,C0078,Cindy,Female,Walkerfurt,S003,Store_3,Melissatown,5,29770.00,0.15,126522.50,20435.82
2023-10-10,P0434,Maybelline Any,Beauty,Maybelline,C0271,Claire,Female,Rosalesborough,S043,Store_43,West Cathy,8,29720.00,0.15,202096.00,35811.28
2023-02-28,P0147,Zara I,Fashion,Zara,C0735,Jonathan,Male,East Jamesside,S001,Store_1,East Jonathanview,9,1616.00,0.20,11635.20,2697.08
2023-10-14,P0058,Sony She,Electronics,Sony,C0706,Angela,Female,North Jeffery,S049,Store_49,Weissstad,5,3195.00,0.00,15975.00,3910.92
2023-02-17,P0174,H&M East,Fashion,H&M,C0534,Brandi,Female,Markside,S014,Store_14,Port Frances,7,45807.00,0.05,304616.55,89547.50
2023-07-15,P0491,Shiseido Nature,Beauty,Shiseido,C0766,Joshua,Female,Ronaldfurt,S020,Store_20,Seanstad,5,17816.00,0.20,71264.00,5136.49
2023-07-18,P0060,Sony Have,Electronics,Sony,C0842,Justin,Male,Port Josestad,S008,Store_8,South Matthewport,1,10206.00,0.05,9695.70,706.67
2023-11-28,P0132,Adidas White,Fashion,Adidas,C0931,Christina,Female,Williamsburgh,S017,Store_17,Davidmouth,4,48882.00,0.20,156422.40,44752.02
2023-10-27,P0356,Lays Your,Food,Lays,C0008,Bruce,Male,Randyhaven,S042,Store_42,Paulmouth,5,40129.00,0.20,160516.00,13885.98
2023-09-13,P0088,HP Natural,Electronics,HP,C0981,Richard,Male,Port Annfurt,S015,Store_15,Samanthaview,7,37324.00,0.15,222077.80,20078.26
2023-04-11,P0070,Dell Challenge,Electronics,Dell,C0892,Carla,Male,Burtonshire,S033,Store_33,Adamfurt,2,12623.00,0.05,23983.70,1822.83
2023-11-15,P0476,Nivea Condition,Beauty,Nivea,C0837,Walter,Male,East Shelbytown,S008,Store_8,South Matthewport,5,2774.00,0.15,11789.50,2794.43
2023-01-15,P0417,L'Oreal Help,Beauty,L'Oreal,C0447,Corey,Female,North Amybury,S033,Store_33,Adamfurt,2,18838.00,0.15,32024.60,2980.63
2023-06-06,P0426,Maybelline Cup,Beauty,Maybelline,C0164,Jacob,Male,Thomasfort,S044,Store_44,East Traviston,2,39391.00,0.10,70903.80,11554.47
2023-03-21,P0387,Pepsi Worker,Food,Pepsi,C0713,David,Female,Port Melanie,S030,Store_30,Nicoleton,1,34552.00,0.20,27641.60,3137.13
2023-06-05,P0423,Maybelline Event,Beauty,Maybelline,C0662,Katherine,Male,Georgeview,S011,Store_11,South Terrimouth,9,16290.00,0.10,131949.00,30009.30
2023-05-26,P0235,Sealy Degree,Home,Sealy,C0180,Daniel,Male,Chaneyburgh,S010,Store_10,South Carla,4,40929.00,0.05,155530.20,12826.37
2023-09-08,P0448,Estee Lauder He,Beauty,Estee Lauder,C0254,Brett,Male,Davidland,S040,Store_40,New Sandraton,6,10205.00,0.20,48984.00,8752.06
2023-12-10,P0443,Estee Lauder A,Beauty,Estee Lauder,C0507,William,Male,Susanfurt,S037,Store_37,South Tonyashire,2,5909.00,0.00,11818.00,2499.19
2023-09-16,P0112,Nike Name,Fashion,Nike,C0981,Richard,Male,Port Annfurt,S038,Store_38,Lake Kenneth,10,42658.00,0.15,362593.00,20555.75
2023-03-26,P0063,Dell Sister,Electronics,Dell,C0774,Natalie,Male,Port Tammyport,S026,Store_26,Hoffmanville,6,29816.00,0.05,169951.20,14411.25
2023-10-17,P0005,Samsung Behavior,Electronics,Samsung,C0507,William,Male,Susanfurt,S015,Store_15,Samanthaview,2,6273.00,0.10,11291.40,1276.32
2023-11-15,P0014,Samsung Name,Electronics,Samsung,C0406,Jon,Female,Theresatown,S012,Store_12,Kariport,6,48506.00,0.00,291036.00,66205.32
2023-05-25,P0367,Heinz Edge,Food,Heinz,C0571,Jennifer,Male,Port Nicholasberg,S018,Store_18,Marialand,8,5230.00,0.00,41840.00,3163.61
2023-12-22,P0410,L'Oreal Know,Beauty,L'Oreal,C0606,Robin,Male,Lake Aprilchester,S021,Store_21,Ellisonfurt,3,20540.00,0.10,55458.00,13985.45
2023-05-02,P0302,Nestle Shake,Food,Nestle,C0726,Scott,Male,Barnesville,S011,Store_11,South Terrimouth,1,30779.00,0.20,24623.20,1310.48
2023-09-15,P0210,IKEA Particular,Home,IKEA,C0231,Michael,Female,Port Andrewmouth,S001,Store_1,East Jonathanview,3,4049.00,0.20,9717.60,1582.01
2023-04-14,P0287,Tefal Pressure,Home,Tefal,C0081,Melissa,Female,North Patrick,S004,Store_4,Courtneymouth,2,994.00,0.20,1590.40,80.65
2023-11-12,P0485,Shiseido During,Beauty,Shiseido,C0670,Jonathan,Female,New Timchester,S006,Store_6,Alyssaview,5,488.00,0.05,2318.00,628.93
2023-07-16,P0049,Sony Hair,Electronics,Sony,C0216,Carol,Male,West Ericville,S002,Store_2,New Laura,9,32120.00,0.10,260172.00,45195.41
2023-04-05,P0311,Nestle Blue,Food,Nestle,C0771,Joseph,Male,Pinedatown,S011,Store_11,South Terrimouth,4,9609.00,0.10,34592.40,8319.62
2023-06-19,P0255,Philips Office,Home,Philips,C0366,Mark,Female,Peterfort,S007,Store_7,Lisafurt,9,1216.00,0.00,10944.00,1896.70
2023-08-16,P0415,L'Oreal Treat,Beauty,L'Oreal,C0572,Luis,Female,Carolynview,S009,Store_9,North Curtishaven,7,18257.00,0.05,121409.05,25915.71
2023-11-11,P0264,Panasonic Left,Home,Panasonic,C0103,Scott,Male,New Kennethland,S025,Store_25,Emilybury,10,3727.00,0.00,37270.00,10213.39
2023-10-09,P0093,HP Big,Electronics,HP,C0432,Kenneth,Female,East Gloria,S050,Store_50,Mendozastad,2,16160.00,0.20,25856.00,7598.42
2023-06-02,P0486,Shiseido Easy,Beauty,Shiseido,C0313,Marcus,Male,North Kaylafort,S008,Store_8,South Matthewport,5,34893.00,0.10,157018.50,12363.88
2023-01-16,P0197,Uniqlo Reduce,Fashion,Uniqlo,C0874,Margaret,Female,Josefurt,S024,Store_24,South Whitneyport,5,23237.00,0.05,110375.75,12596.36
